Rating,Date,Review
1,"Feb 3, 2020","Ventra has literally the shittiest service possible I really cannot believe how awful they are. So much money lost, so unbelievably inconvenient and they don't care because obviously we still need to take the shitty train. Please take me back to paying cash I'd rather that over Ventra's crap."
1,"Mar 30, 2018",The worst service ever they're always late and never stop when u are there and even laugh looking at u sarcastic always delay and then arrive together to the same direction and is so frustrating is the worst service i ever had! But when do u charge on-line they even take double the payment! What kind of service they think are giving!
1,"Dec 7, 2017","74 EB comes whenever it wants, the drivers are completely ignorant of time or schedule then want to beep at everyone and purposely miss stops because they're running late. No wonder rideshare use is going up."
3,"Mar 17, 2015","I'm a big fan of trains, and when I'm in Chicago I appreciate that I can always take the El/Subway from either major airport to and from my usual destinations. Fares have remained low. (I now live in the San Francisco area, where commuter train fares are charged by distance, and most rides are quite expensive by comparison to Chicago.) While CTA doesn't necessarily run according to its timetable, it has so many routes and they run so often that most of the time (other than late at night), there is rarely too much of a delay. The buses and trains are pretty clean compared to many years ago. I am not a fan of the new Ventra fare system where you have to pay an initial $5 deposit plus your fare, and then go online to get the $5 back. Pain in the @$$. (I may not have this quite right; it was quite difficult to figure out, and I'm a tech professional.)"
3,"Jan 11, 2010","As tourists this was a huge money saver, than having to hail money guzzling cabs.  Another plus for 24hour service and a line that goes from Ohare airport.  Funny thing is if I were touring the bay area I would be pretty darn pissed because I would be limited to the BART and turtle buses.  Anywhos this system is well laid out to dropping us off at nearby tourist targets.  I had the 3 day pass; it worked wonders for the bus and subway.  I kind of wished the interior stank of fresh flowers and the ride was somewhat faster.  Not up to par with new york's system, but better than having nothing like it in the bay area.  Kudos for CTA bus tracker.  My buddy had it on her iphone and we knew exactly when the bus would arrive."
1,"Jul 8, 2019",I ordered a vintage CTA map cell phone case.  I paid for the case but never received it.  Emails to CTA gifts go unanswered.  The phone rings and no one picks up.  DO NOT ORDER ANYTHING ON LINE FROM THEM!
3,"Nov 20, 2019","Hit or miss as one might expect with an operation this large. Once a rider learns the routine, the experience improves. Would caution consumers about CTA Park and Rides on The Orange Line. I don't know who the CTA contracted with, but they are terrible. Lots are poorly maintained, prices continue to rise, and the auto pay machines are consistently out of order. Have complained to CTA a few times, but they don't seem anxious to address the problems."
1,"Oct 26, 2019",This is the most unprofessional company I have ever come across. If you are visiting please beware. I had to take the 63rd green line on a Saturday morning. From 35th to Roosevelt a shuttle bus would be provided.. ok I guess. The made everyone on the 4/5 car train pack onto one bus that didn't pull off once the train occupants were all on but proceeded to wait... ok cool I guess. So once we finally get there (Roosevelt) they made everyone wait in line to get back onto the train as if we were all criminals trying to sneak on for free... but the icing on the cake is they didn't even have the decency to have a green line train waiting on standby nope I stood there for an additional 10+ minutes before I had to hop on a completely different train to get close to my destination so that I wouldn't be late even though I made sure to add an extra hour to my commute to try to accommodate for this reroute. Then when you ask the CTA employee basic questions they all act clueless as if your bothering them! I will never do this crap again. I would rather pay an UBER $20  before I deal with this crap
4,"Sep 2, 2014","After spending three days on the CTA, I'm impressed. Yes, it's a little slow and it's old. Could it use updates? Sure. However, it functions getting people out and around the city. I commuted in from the Rosemont station. My favorite line is the Brown Line. I rode the Brown, Red and the Blue Lines. The Red Line is definitely a lot grittier than the other lines. Unlike New York, the line wasn't completely congested with panhandlers, but you definitely had to be aware of your surroundings. It did get very crowded at times, but it was easy to navigate. Plus you can't beat the view from the Brown Line. I'd ride it again just for that view. So take it for what it is. Well used, filled with ""interesting characters"", easy to navigate, with a few hidden gems along the way. Tip - avoid the lines and buy your Ventra pass anywhere but the station."
4,"Nov 13, 2008","To say I was born on the CTA is an exaggeration. To say I rode the CTA before I was able to walk is not.Rating the CTA is almost impossible for me. It's like an aging relative -- sometimes it has good days, sometimes it has bad days. Are the good days good enough to make up for the bad days? For me, yes.It's unfortunate that the CTA is a victim of our corrupt political system. No one in power is really vested in fixing the CTA. Its perpetual budget crisis is due in part to mismanagement from within, but primarily from the fact that politicians have more to gain from a transit system that is at least partially broken -- and which they can use to feed voters on both sides -- than one that works smoothly. Oh jeez, here I am on that soapbox again.There are things to hate about the CTA. The 22 Clark bus is a mystery. It runs on whatever schedule it likes, and has done so for at least 15 years. The construction crews, which always seem to consist of at least twice as many men necessary to do the job, are a constant annoyance. But the CTA allows me to live in Chicago without a car, and is one of the things that has kept me here so long.You know what I hate most about the CTA? People. And by ""people,"" I don't mean CTA employees, despite the occasional rude driver. I mean the fuckwads who ride the system. The people who won't move to the back of the bus, or who stand in the exit door when there's plenty of room, or who spread themselves out over several seats. This is the latest development -- people who don't there stuff on the seat next to them, but the seat in front of them. WTF! Unfortunately, we live in a world of jerks, and there's nothing the CTA can do about that. Which is why I feel free to chew these idiots out whenever possible."
4,"Sep 10, 2011","The CTA covers a wide area including downtown (the Loop, Magnificent Mile), O'Hare Airport, Midway Airport, Chinatown, Lincoln Park, etc. It's affordable ($2.25 per ride), easy to use and with clear signs. The trains for most lines seem to come frequently (I've never had to wait a long time) and the stops aren't too far apart. They have express trains (skips stops) during peak hours. There aren't many escalators, so be prepared to climb stairs. Platforms in the downtown area are popular with street performers. When you're on the train, each stop is announced. There are also system maps inside each car.It's hard to find a 1 day pass at times. You have to go to Rite Aid, CVS or a similar store (but not Walgreens) and currency exchange shops to get the 1 day pass and they tend to sell out. It would be convenient to be able to buy it at the O'Hare stop, but that's not an option."
1,"Dec 28, 2011","Whoever says that going carless is awesome is fucking lying. You LIE. This isn't the first time I've had to rely on mass transit. In high school I'd commute to school using the max and Trimet in Portland. Nowadays when I can, I'd rather just walk it or if it's late I'll cab it. I find that when I'm on the CTA, I often times think of evil mean thoughts. *ugh take a shower! Nasty ass. Shouldn't you be potty trained by now? I am and I know some 2 year olds that are, stank bitch. Ew stop eating on the train you savage, I don't wanna smell that! Must you drink that stank beer on here right now? You're not even in cubs gear. Get your own money you money grubbing whore, I worked hard for this shit. Get away from me you weirdo or I'm ready to Lysol spray your face. Blow your fuckin nose BITCH. Tissue is 1.39 walgreen's. Fuck*  Atleast in my very own car I can avoid homeless people asking every single person on the train if they can spare some change then leaving a putrid strong odor of rotten piss mixed with death for everyone's enjoyment. The joys of urine soiled clothes! Gulp. Good gawd its strong and I've encountered this lady a couple times now on the green and red line. Get the fuck out of my face. Gaaaah..!  The hyena on the red line that sings out loud and off tune like a mentally ill cat and hyena hybrid in heat to Britney spears songs. STFU. Even my iPod at full blast couldn't tune this shit out. He/she gets on the redline at the grand or chicago stop. That's not soo bad though compared to...Person eating noodles in a black garbage bag with their bare hands and slurping loudly. I had to put my iPod volume on a little higher and look somewhere else thinking happy thoughts. The smell, the sounds, the sight made me nauseous.The monologues of why they deserve your spare change is ok because I can usually tune it out with my iPod. Then I close my eyes and think of a happy place.Besides the colorful and inconsiderate passengers you have to share your ride with ( hello bigger riders that plop down beside me and sit spread eagle... Squishing me. While sneezing without covering your damn mouth. Seriously?) I also can barely stand the incompetence of the CTA. Late/early arrivals, delays, taking forever to get places that shouldn't take that long to get to, etc.. I felt like I could get so much more done driving myself. I feel that the best way to cope with my temporary ridership of the CTA is to play it like I'm dead inside. Become a zombie robot waiting and riding the CTA, then back to lively me once I get off. Zombie robot.. Lively lively!.... Zombie robot... Zombie robot.... Lively lively... Zombie robot....Lively lively!Driving and owning a car is a luxury and believe me, it's worth every penny. It's not that hard to avoid getting parking tickets or towed. It's called reading signs. Look into that. I'm doing it again SOON and I'd rather sit in traffic anyday. Besides, if you're an efficient driver, it's not that hard.Remember: play dead on the inside if you have to rely on the CTA. And Lysol spray-doubles as a weapon and air freshner. Good Gawd."
3,"Feb 7, 2008","I don't really know how I feel about the Pink Line. I take it everyday from work, and it certainly is a great route for those in the Pilsen area to get in and out of the Loop. However, I don't think this thing could go any slower once it actually does get into the Loop. The Pink Line is like all the other lines' doofy little brother. Or that friend that every group has who is alright to hang out with in bits, but once he starts coming around all the time everyone's like, ""Whoa man, Pink Line is starting to bug me. Maybe we should stop letting him know when we go out. Last night, after he got a few beers in him, he was going on and on about how he had a dece makeout with Gina and I was all like 'Alright dude, I get it.' Seriously, I missed the Counting Crow's whole set because of it."" What I mean is, the Pink Line is at the very bottom of the order when it comes to the other lines. It has to stop and wait for everything. You can never get a straight shot on that thing. There are always a ton of stops and that stupid ""waiting for signal clearance"" announcement. Sometimes they'll let 2 or 3 Orange Line trains go before they will switch the tracks. No joke. Plus, when you're waiting for it, you'll see repeats of all the other lines pass before Pinky finally decides to come rolling through. Does no one care about the Pink Line? It could be nice if it got some respect, like Rodney Dangerfield."
4,"Jul 5, 2010","This review is an example of how speaking up actually solves problems. Even on the CTA!So, those who know me know that I am a creature of habit. I get up at the same time every day, leave at the same time every day, etc. I like being on a schedule. Schedules are fun.Suddenly the CTA started to mess with that schedule. I was leaving my apartment at the same time, but the express bus that I normally caught to work simply stopped coming. I tracked it on the bus tracker, and sure enough - it just disappeared. The next express bus came 10 minutes later, but then I would end up being a few minutes late to work... and I HATE HATE HATE being late, even if no one else cares.One morning I decided to email the CTA and ask them why they got rid of this bus run, thus putting about 30 minutes between two express buses in the morning.Here's the key - I didn't email them and act super bitchy like I'm sure a million people do. I simply asked a question, gave them the information from the bus schedule on their site so they would know exactly which bus I was talking about, and I even took a screen shot of the bus tracker so they could see that there was a bus missing.The NEXT MORNING... as in, less than 24 hours after I sent my email, they had a supervisor at my usual bus stop. He asked a few of us waiting if we were waiting for that specific bus, and we all said yes. We all told him it hasn't been coming for a few weeks, and at first he was sarcastic with us... until he saw we were right. Oooh, burn, CTA man!A few hours later the CTA emailed me, letting me know that I was correct (don't you love hearing that?), there was a problem with that run and the supervisors were on it.It took a couple days, but now that run is back to it's regular schedule, and so am I. It comes like clockwork every day when it's supposed to, and this makes me happy.So folks, if you have a problem with the CTA, here's my advice - as frustrating as it can be, know that no system is perfect. Don't give them attitude, just contact them with as much factual information as you can. It seems like they actually do care and when they are given proper info, they will do their best to fix it.Now, let's just hope this review doesn't jinx my bus..."
1,"Dec 11, 2013","It gets you where you need to go, but holy hell do you ever pay for it, from rude bus drivers to stalled out trains, this mode of transportation is the pits. I swear that the bus drivers actually try to knock  you over by pushing down on the gas as soon as you swipe your oh so classy ventra payment card, way before you have a chance to even look for a handrail, it must be some kind of game. The schedule is totally theoretical, not something you can rely upon, it's kind of like being in Colorado and using a map of Kentucky to find your way around. For people who are poor and/or are trying to be environmentally conscious, you sure feel like you are being punished if you subscribe to the hellish conditions of the cta. Every morning I get on the train, it smells as if it has been raining urine, I believe there is a hidden sprinkler system that sprays piss all over the seats and floors right after the ""end of the line"" announcement is given. To transfer at the Washington train platform, you have to pay, the others are free, why? Because the urine sprinkler system is disabled and you have a chance to browse the dozens of merchandise carts that sell iPhone cases. When I travel on the cta, I truly hate myself and every decision I have ever made, you will too, join the city of Chicago in hating yourself, where you come from and where you are going. Just remind yourself that you only have you wait another 8 hours before you get to use it again."
4,"Apr 30, 2009","Though I can for sure say that this isn't the absolute greatest transit in the world (Europe's got way more on us), I'm a huge, huge fan of the Chicago Transit Authority.  I have been prompted to update my review after visiting their newly updated website (www.transitchicago.com) and being pleasantly surprised.  I really love the format!  It's very user friendly and very informative.  I was on the website to try and find more information about bike racks at my local blue line station and everything I needed to know was there!!  There were maps of stations, routes and specific information about the kind of bike racks located at my blue line station.  That's exactly what I wanted to know!The blue line is still great (albeit under construction to do some much needed repair/replacement of tracks) and runs quickly during the rush periods.  I love the buses in this city, too.  We really have one of the best and most extensive bus systems in this country.  Have you ever been to New York?  They have like three buses and it's super annoying (sure, they have way more trains, but still).  Detroit has that one bus that sucks and who knows what is happening in L.A., but it ain't pretty.  We really take our transit system for granted and I don't really know why.  No other cities have the same kind of bus system as Chicago so suck it up and quit your complaining.  And just as a note, I'm as angry as you about fare hikes.  It seems like they continually raise fares and don't really do anything.  A lot of the money needs to go to the Brown Line overhaul because it costs way more than they ever estimated.  I wish this wasn't the case, but I'll deal.  I love our trains and buses because they get me from point A to point B quickly.  Have you ever used the bus tracker?  It's awesome!"
4,"Sep 12, 2008","CTA is convenient and necessary.  Aside from the occasional problems with late-ness, there's really nothing wrong with CTA.  Our trains go to a lot of convenient places and the buses even more so.  Chicago's bus system is much more extensive than the two other major cities in the U.S., so there really is a bus that goes everywhere.  The facilities are usually clean and the staff are OK to deal with.  Usually the staff in the train stations are jerks who are stunned to find out riders actually have questions or need help with something.  I've found that I just say hi to them if they're around and go on my way - that turns the experience into a pleasant one.  The bus drivers are usually much nicer, especially if you're nice to them.  They also remember you if you take the same bus everyday - it's really nice.  All in all, I've experienced the same crap as everyone else (bus doesn't come for 35 minutes, train is late because of construction, etc.) but I'd rather have the transit system that we do now than a less efficient, less-extensive one."
2,"Nov 17, 2008","From the annals of urban insanity:On an eastbound 80 CTA bus on Irving Park. We're pulling over at green lights and letting the light turn red rather than proceeding through the intersections.That was so weird I asked the driver: ""Why are you stopping at green lights?""He says: ""This bus is three minutes early.""I ask: ""That's a bad thing?""He says: ""Early bus is like no bus at all, man.""I ask: ""Is the bus ahead of you on time or late?""He says: ""Late, like most of 'em are.""I ask: ""So, if the bus ahead of us is late and we're early, don't we sort of become the new 'on time' ?""He says: ""Uh,...oh...maybe. Lemme think about that at the next green light."""
5,"May 13, 2008",Five stars for fast and friendly. I had a defective Chicago Card Plus.  It wouldn't work despite that my account summary said it was loaded.I went down to the CTA HQ and was out with a new card in under five minutes. The lady behind the counter was a doll.
5,"May 21, 2015","First off, it's public transportation. Thus, expect all of the things and people that comes with that. However, it's public transportation and it's awesome to pay so little to get around, specially as an out-of-towner! Once we figured out the color and directions of the trains, we got to go everywhere at any time! I was even able to take the trains back to O'hare at the end of my trip for a 6 AM flight! Total spent on the trains for my trip including to and from the airport? $35. Awesome."
1,"Mar 26, 2011","I have never, ever been on time using the green line. I do not recommend it as it is guaranteed to generate a raging, homicidal mood. Usually the train has stopped because either: Someone got mugged or yet another passenger has passed out- during this time the driver will have stopped the train, with the doors open to freezing weather, litter aflutter, every half-sober passenger clutching cheap cell phones cranked up and blaring heavy static trying to emulate music, aggressive panhandlers... And it smells like a port-a-potty.Also, once a passenger dropped their groceries and the car, including me, were covered in flour. I swore. A lot. (For the record, I look little, but I was raised in a big Italian family that works primarily in law enforcement and the military. I can curse colorfully enough to make most cable TV squeamish). It definitely scared the other passengers and I was the smallest person there. Plus I looked like Lindsay Lohan on a bender- and that is simply terrifying. Boyfriend complains we do not spend enough time together. Sigh. Still, Boyfriend lives off the Green Line so I do (feel forced) take it from time to time... it ensures no one gets laid as I am inevitably, unavoidably in a foul mood when I get there."
4,"Sep 2, 2011","I want to give CTA five stars, but I cannot. Some of the bus lines just don't do well enough.That having been said, CTA, for the most part, rocks my world. The reason is that I just returned to my lovely hometown after living in a mass transit desert, known as the L.A. area, for what seemed like forever. So compared to that, CTA is truly outstanding. I'll take it over sitting in that horrendous, life-paralyzing traffic in L.A. ANY DAY. Even in a blizzard. Yes, even when it is pouring down rain. You know why? Because I have options! I can get to many places in the city by train, bus or a combo. AND, if I opt for an unlimited monthly pass, it amounts to under 1K a year, unlike running a car, which is 8-10K or more. For that alone, CTA is the bomb diggity. Just try doing that in L.A. NOT! Even the poorest of poor people (and there are plenty) in L.A. are riding around in gross polluting cars, getting into accidents and putting other's lives in danger, because many do not even have a driver's license, let alone insurance. No thank you. Oh, and, in case you're wondering, that is in EVERY part of the city. People of low means are driving EVERYWHERE in L.A., because you pretty much have to, if you plan on leaving where you live for any reason, like, say -- work or anything else. Yes, there are some CTA routes that are worse than others. Yes, there are delays. But I've learned to pad my time so that I get to places early or at least on time. It doesn't always work, but, hey .... most of the time I do just fine!Yes, there are some crackpots who ride mass transit. I find these folks entertaining, as long as I am not in physical danger. Here's a tip: sit in the first car, so you're near the driver, if you're squeamish. It's no guarantee, but it's a good idea, especially if it's late. Oh, and be smart about riding late at night. Better to catch a cab than worry, in some of those cases. I believe that if you can live close in along an L train, you're golden. The bus/train combo, unless it is an express, kinda sucks. When I lived 2 blocks from the Red Line I thought I'd died and gone to mass transit heaven. It was just that sublime. I could be at anywhere I needed to be in under around 1/2 hour, since I lived downtown. SCORE! I never even had to check a schedule, because even on weekends, evenings and holidays, they came every few minutes - and I do mean few. Oh, is that a train I hear coming? So what! There'll be another one in around 6 minutes - so no need to run. It just doesn't get any better than that, as far as I am concerned."
1,"Sep 2, 2011","I decided to write a review on CTA bus line #155 since I rely upon it heavily to get from the Loyola Red Line stop to and from home.First, this line is almost never on time. No matter what bus tracker says, either the bus is running late, with another one right behind it, or it shows up whenever. I don't expect that a bus is on time always, but this line is bordering on the ridiculous. So much so that I sent in a complaint to the CTA tonight. When this bus does finally show up - the bus stop is so full of people that you then get to ride a packed bus, while another one just sails by you, empty. In fact, I really dislike taking this bus so much that I am going to have to figure out another route for myself - along with moving closer into the city. The area this bus line serves is just too darn far. There's nothing around here - so any time I'm going to do anything, I'm looking at a minimum of 45 minutes to an hour to get to a part of the city that actually has something decent to do. Tonight, I started coming back from downtown at 8pm and did not arrive home until almost 10pm. Arrrrgggggh. This is because the thing was so late (again, with another one right behind it) - it took me nearly 2 hours to get home from downtown. That's just unacceptable.This is why I was looking for a place on the Red Line that was 4 blocks away from it or less. The apt service I used lied to me, and they rushed me through signing a lease without verifying that my needs were met. While this is my fault too, I still feel like I was blatantly lied to. I'd made it clear what I wanted, and they just didn't deliver. Live and learn.So, a word of warning: when you are shown apartments, don't sign anything until you verify that it really meets your needs in terms of transit. I wouldn't live anywhere that you have to rely upon this bus. Can you imagine waiting outside in the freezing cold 30 minutes or more? Not okay."
1,"Jan 27, 2009","I have been riding the CTA since I was in the womb.I'm a born-and-bred Chicagoan who grew up in a family of six with one car. We know and still depend on the CTA. I have been taking it first to school, then work daily for the past six years. I've had a few near-mishaps on the Blue Line and survived a fire on the Red Line, but what occured last week makes me disgusted.My brother takes the Blue Line (Forest Park branch) to UIC where's he's a part-time Sophomore.Last Wed. afternoon he was riding in his train car, alone, around 1 pm reading his books. Two men entered his car from another through the emergency doors. This was while the train was in motion between the Oak Park and Harlem stops. The first guy threatened by brother for his wallet, or he'd ""kill him."" My brother acted too fast and punched the guy without thinking. The second came up, strangled him till he went unconsious and took only his wallet, which had no plastic and only $40 in cash.The Oak Park police found him unconsious at the Forest Park station, and he came to and had stitches done at Rush Hospital Oak Park.CTA isn't returning calls or responding to our emails. It was only an aggravated assualt and battery. Honestly, I know its a big city. There's always crime, and desperate times produce desperate acts. But can the CTA bring back the conductors from years past? At least acknowledge a crime this grave occured?I can't believe Daley now wants Huberman as the head of the CPS. Well, I can, it is Chicago."
1,"Mar 1, 2009","I love public transportation mostly for the entertainment value. It's not reliable, cheap, or fast but I will allow a little extra time in my day because I am guaranteed to witness at least one random act of stupidity that raises the bar each and every time I ride.I never expect for it to come from a bus DRIVER though. Usually the driver is my go-to guy (or gal) if I ever feel unsafe.  If shit's going down, I slowly inch my way toward the driver.However, last Thursday on my way home from work, the bus pulled to my stop and I headed to the front door. As I left, I gave a friendly salutation to the driver, ""Thanks a lot! Take care!""His response still gives me the creeps. ""Oh baby, you take care too, I'll be thinking about *you* *allllll* night""Yuck."
2,"Dec 31, 2008","Ugh, Ugh, and Ugh....that's what I've got to say when it comes to the rate hike in January.My monthly transit pass just ran out yesterday and when I paid my friends at Jewel and my friends at the Currency Exchange place a visit, they both said they aren't selling any more monthly passes until the ""new"" rate cards come out, but they couldn't tell me exactly what date that will be...hrm...this seems a bit shady and weird that a price hike will occur now, considering gas prices are so low.Thanks CTA for once again nickel-and-diming the working people who depend upon your services to get around this great city, since owning a car and parking are outrageous!"
1,"Mar 19, 2012","Ode To the CTAPlease Put Your Butt crack in my facePlease drink your bud light and vomitHomeless women please beg me for changeBus driver please speed and stop at every bathroomOrange Line please run ""express "" without telling meRed line please stop in-between stationsCouple Please make-out and almost get it inCouple please fight and scream and yell  Couple please break up dramatically at the train stationMother Please smack your child and make her cryMother please run over my foot with your strollerMother Please Have your baby momma drama"
3,"Jun 15, 2010","I was standing just outside the bus stop shelter at Waveland & Lake Shore waiting for the 135 bus on my way to work. A 151 approaches, slows, and stops with the door right in front of me, the door opens and the the following conversation happens Driver: ""Do you have a post stamp?"" Me: Quick look over my shoulder ""Me?"" Driver: ""Yes, do you have a post stamp?"" Me: ""Sorry?"" Driver: ""Do you have a post stamp?"" Me: ""Do I have a postage stamp?"" Driver: ""Yes! Do you have a post stamp?"" with a look like I'm a complete idiot for not understanding this simple request Me: quick glance to the people next to me ""No. No I don't have a postage stamp"" Driver: ""Ok, thank you. Have a good day"" Doors close and he drives off without giving anyone a chance to get on or off the bus. There were a few people on this bus, whether or not they were being held against their will; I have no idea. I like to think this was just a bus driver trying to have a little fun messing with a stranger, but the guy kept a straight face the entire time and so did everyone on the bus (aside from a few questioning glances at each other). Other than this strange interaction my bus and train rides are usually incidence free although not always the most efficient. A solid A-OK experience."
1,"Feb 14, 2016",More often than not I'm always being left behind by drivers both on buses and trains. Seems like some even drive away on purpose. They dont bother to check.
3,"Nov 4, 2007","OK I know the finances are a mess due to gross mismanagement, the fares have been increasing and lines may possibly be cut and most of the buses and trains could use a face lift and a cleaning.  I will take off two stars for that.I personally can't complain because it gets me where I want to go when I want to go there and it is still cheaper than driving and parking and less stress than driving and parking. I don't worry about delays because I always plan ahead that there may be a delay regardless of my mode of transportation."
4,"Jan 6, 2008","I recently visited Chicago for a  week and the $20 I spent on my 7 day CTA pass was by far the best $20 I spent the whole trip.  I mostly stuck to the trains, but also caught a few buses here and there.  I thought the trains ran fairly consistently, never had to wail too long on a platform and appreciated the little heat that those heat lamps put out.  Some of the stations were under construction/skanky, but it didn't seem like any beams were about to fall on my head.The buses were great for getting to those places that the trains were just not close enough to.  I was really impressed with how frequently the buses ran.  I HATE waiting for buses, but every time i tried to walk anywhere here, a bus came trudging along.   The map was pretty easy to read and understand, and buses ran on like every other street.As for the piss/Vomit smell people seem to love?  I don't have a very good sense of smell.  So far in life this has been pretty handy for these sorts of situations, I just hope I don't have a gas leak in my apartment anytime.Maybe living here and dealing with public transit is a bit different, but my one week experience was pretty darn good."
1,"May 29, 2013","CTA is notoriously disgusting. CTA employees don't care about anyone. They sleep on the job. In fact, there's a Facebook page that's solely designed to show the pitfalls of this shitty option. Check out: ""People of the CTA"" on Facebook. You won't regret it.I just had a thought: homeless people that lay out newspaper on the seats are actually very, very smart. Rightly so, patrons should be laying down newspaper... especially on the Red Line.CTA listen up: they're building Divvy Bike Stands aaaaaaaaall over the city. They're placing one in front of my pad and in front of my office. You can bet your ace that I'll be using them instead of the train. I won't have to see anyone jerkin' it on my way to work anymore. If I were you, it would be your competitive prerogative to clean up the trains before more people use bikes - rates are already sky high. CTA workers definitely don't earn the money the city is shoveling out to your pensions. Have you SEEN Washington DC's subways?! They're immaculate and practically hallowed ground they're so nice. Do that, CTA.One point for well-placed stations and for going anywhere and everywhere you need to go in the city. It's well laid out."
2,"Mar 31, 2011","Me: Hi Honnneeeyyyy! How was school today?CTA: Hi Mommy (sigh) I got another F on my report card. Me: Mmmhmm, your teacher called me.  She says you're not living up to your potential.CTA: (pouty face) I know Mommy. I'm trying to do my best but but Me: Listen to Mommy. You either do your best or you don't... there is no ""trying"".CTA: But Ma, Sacramento gets bad grades and her parents don't even care!  They have a timetable at EVERY Station and they Never follow it.  At least I follow mines sometimes.Me: I know, mi amor, Sacramento's public transportation does suck, pero te voy a decir un secreto...(CTA leans in)Me: Sacramento is not really a city... it's just a big suburb that wants to be a city(CTA gasps at once horrified and gleeful at the news. Te D lets the news sink in and continues)Me: Ya ves? Sacramento will never host the Olympics.  You had a chance, but your filth laden, urine smelling traincars, unpredictable arrival times, and unreasonably complex downtown office held you back!  Madrid on the other hand...CTA: No, Mommy, no. Not Madrid!Me: Yes, mi'jo, you need to listen.  Madrid is clean and reliable and fast and protects its passengers from the elements ALL THE TIME.  Now, I am proud of you for your new bus tracker system and I am proud of you for your mainly friendly bus drivers.  Just know that looking forward, you have GOT TO get rid of those new cattle herd cars.  CTA: But Madrid has those cars (pouty face)Me: I know, honey, but people in Chicago are much larger than people in Madrid.  It's borderline sexual harassment to have someone's pompis in your face as they try to shimmy and squeeze their way into a seat!Fix it!  CTA:Si, Mami.Me: And I don't want you playing with Sacramento anymore.  They're a bad influence."
1,"Dec 8, 2016",Worst.  Public.  Transport.  Ever.  Frequent and I mean frequent delays.  Compact seating - people might as well sit on each other because the seating is all made for stick figures.  Don't get me started on the cleanliness of the carriages or how it is packed often with very odiferous regulars riding the train because it's warm.  Get ready to experience being a sardine in a sardine tin during most rush hours- rushing to pack oneself into a car only to have the bloody train sit for 5-10 minutes before going for 2 minutes before stopping regularly due to 'track work' or 'unforeseen' emergencies.  Don't expect to get to your destination on time.
2,"Jan 18, 2007","Have you ever compared the CTA to the Tube in London or a metro in virtually any other large European city?  Yes, compared to US cities, the NETWORK of trains is pretty good.  However, what good is a network of tracks when a large percentage of them are in disrepair (we're talking cracks in the metal everywhere, people, not just chipping paint) causing the trains to have to go 10mph for fear of DERAILING?  Chicago deserves MUCH better.  A great city, a world-class city as our lovely mayor points out repeatedly, should have a world-class transport system, right?  Hell, I'd settle for an ADEQUATE system.  Quick story: As a public transportation enthusiast, when I moved to Chicago 8 months ago, I was STOKED to ride the CTA to work... relaxing, efficient, eco-friendly, etc.  After the big SNAFU with the derailment downtown in early July (?) 2006 and the myriad ""slow zones"" that were added as a result, it started to take me about 10 extra minutes to get to work (previously a 15 min ride, now 25 mins).  When I realized it now takes me less than 1/2 the time to drive to work, even during rush hour, I started to commute by car.  The goal of public transportation should be to remove cars from the road, NOT to force otherwise happy customers to add them to the already bad traffic.  CTA gets two stars, only because the trains DO get people from point A to point B.  It fails to get any more stars because of the gross mismanagement of the otherwise very nice transport network imposed by the excuse-harboring, managerially incompetent, Daley-machine-appointed Frank Kreusi and the ragtag group of other inept appointees running the system into the ground.PS: from a visitor's perspective, I can see how there's much to like.  However, once you live with it every day, it becomes enraging to see cars speeding past your train at 3x the speed when you're running a little late for work, especially because simple, preventable maintenance would stop the delays."
5,"Jul 8, 2019","Had to come in to get a replacement military upass and it was such a painless experience! Lascullus T. was a tremendous help! He was speedy, considerate, professional and an all around great personality! Good experience overall!"
2,"Feb 8, 2007","a few months ago, they would gave gotten more stars.  But they combined my bus route with another and now my bus is ridiculous.  I started getting up an hour earlier because my normal time was jam packed, and at first it was cool, but now everyone seems to have started doing that, and even the early ones are jammed.  And this morning, I waited 30 minutes for a bus that is supposed to come every 12, in -7 degree weather, and my toes literally started stinging so bad I was going to cry.  If I die of frostbite waiting for a bus, I blame you damn CTA.  And come April, you are switching the direction of the Purple line, so the ride home will be ridiculous too then."
4,"Dec 8, 2009","Damn!  You Chicagoans are spoiled!  You do not know how good you have it.  Seriously, try getting around in a driving city like Atlanta or L.A. - you'll be wishing you were on the El when you're sitting in traffic.  Coming from a city where you pretty much need to drive everywhere, the CTA was a huge boon during our car-less stay in Chicago.  I was able to go wherever I needed with relative ease and minor expense.  Travelling around the city like I did was really nice.  It also was a glaring reminder of the transit problems my own city has - trying to get around Atlanta like I did in Chicago would be impossible.  Pros- The train & bus system is large enough that you can actually get to where you want to go (please take note, Atlanta).  It seems like almost everyone uses mass transit which is pretty cool.    - It was pretty easy getting wherever I needed to go using a combination of subway and bus.  Cons- Efficiency was lacking a bit: trains just randomly stopping, delays, lights going out on the train, etc.  Atlanta trains are actually better in this regard which is pretty shocking (though ATL trains are much more limited in their usefulness).  - I wish there were more places to buy passes in the actual terminals.  Leaving the terminal to go to a grocery store to buy a transit pass seemed kind of stupid.  - Crazy people (jittery, mumbling dude yelling ""Wake me up when we play the fuckin' Yankees!"" repeatedly to no one).  I guess there are always crazy people on trains though so there's not much you can do about that.Overall, despite some operational issues, I thought the train and bus system in Chicago was pretty useful and fairly timely.  I am definitely a bit jealous.  4"
