Rating,Date,Review
4,"Dec 31, 2012","$18 for a 7-day pass for subway and local bus, plus Inner Harbor Ferry and Commuter Rail Zone 1A more than satisfied our recent vacation needs.  Yes, we were only in Boston for 5 days, but we used the hell out of those passes!  Wore 'em out!We are not public transportation literate, but we managed to get everywhere we needed to, without issue.  To/from the airport (with transfers), the hotel, Fenway, Chinatown, etc.  I felt safe in the stations and on the trains, even later at night."
1,"Oct 6, 2017","The worst service. I know the transportation system in USA is terrible. But MBTA service is horrible, catastrophic ..."
3,"Apr 25, 2014",MTBA - not bad.  I find it generally cleaner and nicer than NYC's subway system and has a better reach than SF Bay's BART system.  I like that it's easy to hear the station names while riding on the train and the stations are quite clean and generally operate on schedule.  Negatives?  Broken down trains and grumpy drivers.3 stars.
3,"May 18, 2018",The regular subway lines are decent. The green line gets delayed often. The Silver line is a mess.
1,"Dec 16, 2017",The Back Bay waiting area is horrible and to make matters worse yesterday they had a woman check everyone's tickets before you went down to the trains.  So in the middle off rush hour and never having it before you decide to check everyone's tickets.  Its a awful place
1,"Sep 24, 2017","I thank the MBTA for making monthly transit passes. The problem is when you misplace your pass, or if it gets stolen, there is no way you can get a replacement even if you have a receipt, even if you bought it online. I value the monthly pass, I suggest the MBTA makes it electronic too."
3,"Nov 28, 2006","I always like the Red Line because it's fast and clean. I mostly commute to Park Street Station and transfer to Green Line (I hate Green Line). Usually the train comes every 7-8 mins or so. My only problem is, sometimes I confused between Ashmont train and Braintree train so I sometime got on the wrong train. Other than that, everything works fine."
1,"May 11, 2015","The MBTA is the pits. THE PITS!!!I'm on the Wickford Junction/Providence line which basically means we never arrive on time, the train is packed to the point of asphyxiation for most passengers and the conductors only collect until they decide they are tired. Your best bet is to get on in Sharon because usually from that point on, your ticket won't be clicked or collected (free ride!). Every, single day is a new adventure on the MBTA because you never quite know what the delay reason is. A switch problem? Mechanical issues? The tracks are too hot? They are short a conductor (heck, one time we didn't have an engineer!)? It's anyone's guess, but you're guaranteed to not get where you are going on-time. It would be great to say that this past bad winter was the only reason, but the trains run just as inefficiently when it's spring, 70 degrees and clear, blue skies. The train is dirty, the bathrooms are disgusting and many of the seats are torn, caving in or falling apart in general. Try not to touch anything, and definitely don't put your bags on the floor (no matter what they tell you). If you're lucky, you'll get to ride this train line and have an interaction with the infamous Gidget Gaines, aka the train conductor from hell. If she isn't slamming the train door in your face as you are just about to board (""People wait for trains, trains don't wait for people""), then she's either sneering at you as she collects tickets or staring you down with her ominous (and unforgettable) brow. Watch your step, people, she WILL mow you down. And in her famous words, ""Have your monies"" ready when she comes through because, you know, apparently MBTA accepts all forms of currency? Heaven forbid you're not ready, you won't make that mistake with her again. On the flip side, you aren't a true commuter until you've had a run-in with the rude and legendary Gidget. Unless you're her friend - then you get a free ride (or even use of her pass!). The prices just keep going up and the service keeps going down, down, down. Soon it will make more sense to just pay the few extra bucks to take the Amtrak into Boston. To sum it up:1) There is no such thing as on-time on the MBTA. There is DEFINTELY no such thing as an ""express"" train. Don't bother rushing to make that special train that makes less stops - it's a sham.2) It's crowded. Really crowded. You will get coughed on, stepped on, sneezed on, elbowed and will be made to suck it up as the conductors cram people onto the train so that you literally. cannot. move. Talk about fire hazards.3) While a handful of the conductors are nice and friendly, there are a fair share of rude and unfriendly types who will make this unpleasant experience even worse.4) The cost to ride this abomination of public transportation is ludicrous. Absurd. Insane. Staggering. High way robbery."
1,"Jun 8, 2017",You can get to work faster on a Snail.  Commuting on a day to day basis is miserable and 75% of the time there is a problem with a train which delays you long enough to be late for work. It's best to take  it around town when you don't have to be on time for anything and don't want to deal with driving and parking in Boston.
1,"Nov 14, 2017","This is unacceptable,  The Ride calls me for my Times for the next day, when the day comes they don't show up,When I call they don't have me on for the morning pickup,"
1,"Mar 6, 2017","What a pathetic excuse of a business. I'll give it -100 stars if I could. If it wasn't for their monopoly, no one would use the T. They are late all the time for no reason, constantly asking for more money and all sort of BS. Wish they go bankrupt #mbtasucks. Oh and if only I could slapped that idiot who run this shitshow across the face, that would make my life more meaningful"
2,"Jul 27, 2017","To Samantha G: I love your statement, ""You can get to work faster on a Snail"".Very eloquently said! It's is so true.I can only add that the Snail does not know how to turn the heater off in the summer time and that it's smells worse than the toilet in my bathroom.There was a very old proverb that I heard that can be quite true. When the world end and alien astronauts explore the universe; and when they smell urine in a particular spot in outer space, that spot would be the former location of the Arlington St. MBTA Green Line Station.I live in Bellingham, Washington now. Even with the sea breezes we have here, I can still smell the T smell. I cannot get rid of it!The words 'MBTA' and 'Clean' cannot exist on the same planet!!!!"
1,"Jul 13, 2018","Simply, the worst!Always late, and never run on schedule.Especially B line is so horrible, I am late to everything. Im writing this as I am waiting for the t for literally 20mins!One just passed right by me saying it is ""express"". There is nothing ""express"" about this!!!!!"
4,"Jul 15, 2012","Wow, this is as close as it gets to an ideal form of public transportation.  Pros:It's affordable - if you look around, people from all walks of life ride the T.Easy to use - I spent 2 weeks using it multiple times every day and never felt I needed a taxi, bus or car.  Cons:Elevators need serious cleaning and fixing - too many times I had to use the stairs with my kid's stroller, half freaked out he would fall or get pushed down a hundred stairs or worse, that I would fall, taking everyone with me.  What the hell do people in wheelchairs do?  They're screwed!Needs better ventilation - it gets super hot down there.Los Angeles is too big to ever emulate what is here, but we could sure try!"
2,"Nov 5, 2007",Pros:We were able to drive to Framingham and take the commuter rail into Boston.  For us this is much easier than driving to the Rt. 128 station. The is no ticket machine so you have to buy your tickets on the train.  Buying a Charlie pass makes getting around Boston super easy.Cons:We waited a ridiculous amount of time in the Government Center station waiting for the Lechmere train to arrive.  Actually it felt like we were always waiting.On one of the Red Line trains someone actually pee'd on the seat.  It was nasty and smelled.People were constantly picking fights with each other on busy trains.
1,"May 6, 2017",Thank u to the Blue Line train operator who smiled at all of us going from Greenline at Govt Ctr..... as he rolled towards Wonderland in his empty train. Most operators are a considerate bunch... this bad apple is just that. A bad apple. I hope our disappointed faces made your day
1,"Aug 9, 2018","I really thought that NJ transit and the MTA were horrible transportation companies but I was sadly mistaken. The mbta takes the cake. Buses are hardly ever on time or come earlier than expected which results in you having to wait for the next late bus. The drivers then take out their incompetence on passengers and make it seem like it's their fault for them being late. Also, machines hardly work for the Charlie cards/tickets. I find it ridiculous how a supposed 30 minute commute gets dragged out into one or two hours due to these drivers and their poor customer service. I can only imagine how much prices have increased over the years and how service just declines. Despicable!"
3,"May 13, 2018","It WorksFor a first time user it is a bit confusing, but that is to be expected.  After a day of using the system, it worked as well as most other public transportation systems we've used.  There are the usual headaches involved with delays, construction, and the like, but we were never hampered by the system during our time in Boston."
1,"Aug 28, 2019","Subways mostly run late, they don't even display the timing of the next train. When a subway is running once every 25 mins in rush hour traffic then neither it is worth the money nor it should be called a subway. A lot of third world countries have a better infrastructure. Only God knows where all the money goes."
1,"Jan 25, 2017","Charlie Baker - Keolis is the worst!!!! No wonder they are being pulled.  On the Greenbush commuter rail the other day,  ""Mike""  Keolis #2460 Threw a fit at me because though I had activated monthly pass, it died after riding for twenty minutes. Mike 2460 threatened to toss me, screamed at me, yelled at woman who paid voluntarily for me, and yelled at another passenger, who wanted to tell him what a horses ass he was.  Mike # 2460 demanded a private meeting with me in the between the cars section, which I refused.  In Keolis lame duck period can anything be done to prevent abuse from lame duck Keolis dopes? Btw. Train switches broke and late for work this am.  Returning home it is stopped for 15 minutes with now explanation. Not qualified to run a merry go round."
1,"Jul 18, 2018","Customer Service needs work!     Asked about bus service, where to park my car, they gave me a parking lot over an hour and a half away from the bus...    unable to tell me what side of the street to stand on to pickup the bus however suggested I ask the bus driver (If I knew how to ask the bus driver - I supposed I would know where the actual stop was eh?)... Unable to escalate the call ""no supervisor available...""     Suggest training in logic and customer satisfaction (and hire some knowledgeable supervisors)..."
1,"Jan 29, 2015","This public transit system is just the worst. Annoyances include:1) trains go ""express"" randomly to not your stop. So you have to get off wait for the next one and pay again to get on.2) It is incredibly crowded at rush hour. Sometimes you can't even fit on the train.3) you get sick more often because of the close proximity to so many people.4) the drivers are, on average, quite rude and unfriendly."
2,"Mar 27, 2017","I ride every Monday and Wednesday during the week for an internship.The good: Usually very punctual and at the station right on time. The integration of the ticket app is also very useful for those in a rush.The bad: The internet is highly unreliable. They offer it and I've been on many different trains. I have yet to get one that does not give me internet-related issues. I work in transportation, so I know a strong signal CAN be held. The ugly: Prices. The prices keep going higher and higher. The breakdowns and malfunctions happen more and more frequently. Why? I was just delayed due to malfunctions this morning and this half-an-hour delay threw my schedule for a loop. Still took my ticket because hey, my inconvenience is of no issue for you. Again, I understand working in transportation. Mechanical things will falter, but it is clear they don't maintain these trains for the life of them. They always seem so filthy. Hey. Atleast the CEO is making money to insulate that fat head that he clearly has."
3,"Oct 29, 2011","An almost 50-year old system, the MBTA (Massachusetts Bay Transportation Authority) controls all the buses, toll highways, commuter rail, subways, and ferries in the area.The design is simple and effective - though I would like to see entrances numbered clearly like they do in China or Taiwan, where you can really see which entry/exit you come in from, and better signage as to what's local and around the area.The Green Line reminds me of the Green Line in Philadelphia's trolley system.Can get very crowded, so be warned during the evening hours.It's cleaner than the NYC subway system, but also newer, so tough to compare.What I do like - they still do the 1-day ticket pass (good for any MBTA transportation all-day). NYC would be wise to reinstate that. $9 for all day rides. $2 a ride otherwise."
1,"Nov 4, 2016","mbta is legit the worst way of transportation, i ride it literally everyday to get into boston and they are late probably 40% of the time. im trying to get home to my family and the train is running 30 min late and then making us take a bus instead of a train because they cant organize anything. This train had been one of the worst experiences of my life and i can't wait to get a new job so I dont have to deal with this ridiculous schedule. they disturb so many peoples lives because they have poor maintence and are under staffed. to top it off, they almost never inform you on why there is a delay until the poor workers are forced to do so themselves. I wish to never ride this train again, and i feel bad for whoever has to."
1,"Aug 7, 2014","Over TWELVE DOLLARS for a one-day pass?! And these bus drivers, yeesh, someone hand them a city map. And an attitude adjustment. Congratulations, Boston, I deem your public transit system is officially more screwed-up than Los Angeles (home of the $14 million non-working turnstiles.)Paradoxically, I find Boston-area public transit riders to be the most polite (or possibly resigned and defeated) I have ever encountered."
3,"Dec 5, 2007","Being that I live in NYC, I tend to compare the rest of the world's subway systems to our MTA, and Boston's MBTA is no exception.  The subway cars, like the city are tiny and compact.  They remind me of San Francisco rail cars that zip along the city, except underground.  When its rush hour, I can imagine each individual car being tight with people, which was the case and I was using it mainly at night.The system lines themselves are differentiated by colors, no numbers or alphanumeric combinations of any sort.  This in itself made the maps very clear and easy to understand.  Another plus to the individual stations is that they were all mostly well lit and had fans blasting during the hot summer time which is something NYC could most definitely use.  Like the MTA in NYC however, I have seen piles of vomit, piss, and trash in some areas which are putrid in odor and disappointing overall. Thank goodness the downtown part of Boston is small enough to where almost everything is in walking distance.  The city is too beautiful to spend time underground, only to wait for the occasional mini-train to pass by."
3,"Aug 27, 2012","Realistically, most subways are average, it's just we hate them more when we live there.Yeah, the T is late a lot, but it does get you there eventually (okay, maybe not if it goes express...)I've lived in a lot of different places, as have my friends, and I've never had to walk more than 5 blocks because of the bus and T system, because it is pretty expansive.I think the staff have improved a lot, I just moved back after 2 years abroad and they really do seem a lot nicer, but maybe I seem like a tourist..."
1,"Feb 21, 2018","Messed up service. Always doing maintenance and making the customer get shuttle busses. Even with today's accident, which happened by the morning, it's afternoon and got us THREE hours to make the commute back to home (Boston to Braintree), which usually takes about half an hour."
1,"Jun 24, 2019",The train was backing up to the starting station after several stops. Are u kidding?!
2,"Oct 1, 2014","Even though the t service covers the majority of Boston and students,  professionals and pretty much everyone without a car relies on it, it's not what it should be. Orange line: always packed during rush hour. So if you aren't right next to the terminal stops, don't expect to get on. If it's not rush hour, budget 15 min of just waiting for the train. After 10.30pm budget 20 min. Shuttle buses to get to Boston are absolutely exhausting. Red line: by far the best and fastest of the t. Usually on time, with a decent frequency. I'd say 3.5/5 for it. Green: horrendous frequency and slower than a biker. But the cleanest of all.Blue: takes you to the airport!  And the beachm 4/5 for that. But it could be safer. Silver: also takes you to the airport!  Decent service.Mbta: Good for getting out of Boston, but the morning schedule could be better to and from Providence on weekends. Prices keep going up and the service isn't getting better."
4,"Apr 22, 2014","As a visitor from a far off LALA land, the MBTA blows away anything LA has. I found this system to be much better than the NYC subway and very similar to the San Francisco Bay Area BART system. Its been way to long since I took any other local train system to recall with any certainty how it would compare to that as well.Overall the cars were decently cleaned, I wish they had had more seating though. The seats almost entirely lined the edges leaving standing room in the middle. I think it would have been a bit nicer had there been rows of seats like a bus or regular train. It was set up so that people can bring their bikes with them, except for during ""rush hour."" Pro Tip: This option is much cheaper for folks trying to go into Boston from the burbs and or from the airport if they are staying in Boston proper and don't want to rent a car.Overall the MBTA system is set up nicely and extends all over the major metropolitan area. It was definitely nice to have most of it subterranean in the city itself. The outdoor stations with open air platforms during the winter storms may really suck though. Hopefully I wouldn't have to wait for a train on one of those platforms in the midst of a blizzard. Pro Tip #2: Love that the munchkins can ride for free... Mine definitely enjoyed the ride and I loved that it was free for her.I also liked that the system was set up to easily swap trains and for a very cheap price overall. Using the Charlie card with a preset rate regardless of distance is a bit different but worked fine for me. This certainly made it easier than trying to calculate total costs and putting that much on a card. Generally I did enjoy taking multiple trips on this system and was pleased with its efficiency and frequency. I suggest that you give it a go to, regardless of if you are a local or a tourist."
4,"Sep 3, 2013","I have a love hate affair with transit systems like this. Part of me really likes them, part of me realizes how unconvenient that they can be, and part of me thinks that the price (subsideized and otherwise) are not worth it. I think that the parking situation for some of the stops on this route were beyond atrocious... Seriously the Malden station had a pay lot with at most 100 spaces whereas the Wellington Station had what could have been 750 or 1000! The station locations are somewhat sensical, however, if they had really wanted to increase ridership and lessen traffic, wouldnt they have bigger lots and built them to cruise alongside of the freeways?Pro Tip: You purchase a round trip with each use at $2.50 ea direction. This is by far cheaper than parking in Boston itself.Overall though its a pretty good system. It is about a million times cleaner than the NY Subway, its not half as unsightly as the Chicago El, runs with the efficiency of SF Bay Areas BART and it is much more userfriendly than the London Underground. So it is a plus in my opinion. Pro Tip #2: Children under 12 are able to ride for free! Very nice perk!Many of the elevators and escalators seemed to be under repair. I also noticed that they would randomly send cars to a siding or reroute them on the orange green and blue lines for no reason and out of nowhere. I have never understood that kinda thing, but what are ya gonna do other than take and move on?Overall it wasnt a bad thing and helped on my trip there. I would definitely use it again if I was in the area."
1,"May 17, 2019","Constant delays that cause you to miss connecting routes/commuter rail. When the weather is bad, the mbta tends to stop functioning even more than usual, leading to an additional half hour to your commute at least. Unfortunately mbta has a monopoly on public transportation in the greater Boston area so there's no other option unless you own a car or want to pay exorbitant rideshare prices everyday."
4,"May 8, 2014","Wow, what is with the hate for the MBTA here? I absolutely LOVE the MBTA; in fact, it is my one of my favorite things about Boston! The price for a monthly pass is reasonable ($70), which includes both bus and subway service. Every single thing in Boston is less than a half mile from a MBTA station.  Sometimes the distances between stops are ridiculously small; for example on the B line, there are stops on every intersection. I am from Florida; where the trains come every two hours and they are about ten miles apart.  People who cannot afford cars really suffer because they waste so much of their day on transportation, or they end up housebound. I like having control of my own day with good transport, so I definitely appreciate this service. Here are some tips to make your experience less sucky:--Buy passes at the entrance of the MBTA stations. Some stops don't have machines. In that case, pay cash fare ($2.50) and then buy a pass at another stop, or 7-11. $11 Daily Pass/$18 Weekly/$70 Monthly. --Watch how other people use their ticket first. If you put the ticket in, and you don't go in when the gate opens, your ticket won't work for another 20 minutes!!  Also, if you entered at the wrong entrance (inbound vs. outbound), don't go back outside to the other entrance, or you will get the timeout. Try to see if there's an internal staircase to switch direction.--If not, it might be better to walk then to wait for the timeout to end. Remember Boston is really small. The walking distances between the stops on the Green Line are about 5 minutes, and on the Red and Orange, about 10 minutes. Even stops on two different lines can be very close. Ex. Copley (Green) and Back Bay (Orange) look far on the map, but they are two blocks apart.-You can go between Green Line E Prudential and Orange Line Back Bay stops internally by walking through the mall. --Use apps like Moovit to get real-time info about your train or bus.--The MBTA monthly commuter passes (from Boston to other cities) INCLUDE local service, so do not buy both commuter passes and local passes.--Many employers in Boston offer free MBTA passes to their workers. So if you want to reward me for my awesome review, please consider selling me one =) Also, you can message me with any questions."
1,"Sep 30, 2014","Inefficient, ineffective, rude employees and and terrible service.This is especially amazing considering several other city's have discovered how to run their public transportation effectively.Hey Boston, here's a tip: don't converge all your subway lines into one point, that's just stupid!"
3,"Mar 20, 2014","I'm a part time writer. I get some of my best material from the MBTA. When I get bored with my characters, stymied with my plot lines and feel that my descriptions are stale and cliched, I can just hop onto the MBTA with my Charlie Card. (Keep in mind that I usually am headed somewhere, but the thought of random rides has occurred to me.) From the man spewing darkly fascinating Kennedy assassination theories out loud to all who care (Caroline and Teddy were responsible) to the blissfully lost tourists with their delightful enthusiasm, I have gathered all kinds of ideas for characterization. I've seen every imaginable form of body waste, every kind of poverty plea and every body type that exists. (Along with some body parts that should not be seen in public.) I've seen rude drivers, sweet drivers, near misses on the B Line, large rats, fare jumpers (very common), way too many drunks, a snake, a bird and six baby mice in a pink plastic cage. I've seen fist fights. With blood. When I am in a hurry, it's late. When I am not in a hurry, it's on time. The Green Line's brake situation must have contributed to the mild hearing loss in my right ear, which my Primary Care Provider informed me of in a raised voice last year. That's the line I use most of the time. The screeching sounds coming from the Green Line can be heard for close to 1/3 of a mile away. This is true. The prices go up, the stations shut down, the escalators get stuck, the stations are dirty, but I really have a strong affection for the MBTA. I'm glad they are staying open later for the college students, I'm glad they are fixing the Government Center Station, and I am very glad they are extending the Green Line. Thanks for all of the good times, MBTA."
3,"Feb 9, 2009","Thanks to ""police activity"" at Ruggles...An ""emergency stop"" at Chinatown...And ""traffic"" at Downtown Crossing......I am 30 minutes late to work.THEY DON'T EVEN WRITE ABOUT THIS SHIT IN THE BIBLE."
3,"Jan 29, 2009","Daniel Grabauskas, General Manager of the MBTA...let's go for a homo to homo stroll. But I'll do the talking - you're a gay republican and shouldn't speak.I think it's really cool that you're in charge of the oldest subway system in the country. And I really like some of things you've implemented like the convenient Charlie Card and those announcements of when trains are approaching. *Runs and pushes old ladies to make the train*But there are definitely some things you need to work on. For example, I realize we're running on a one track system so disabled trains will definitely cause delays. But howcome there are also delays when trains aren't broken down? Come stand with me outside on a January morning in Boston and experience what your passengers do. It's rush hour yet the trains may take forever to come. And when they do, there's no room to get on. No worries, we can stand and wait for 3 more trains to come before I freeze to death...no prob right? And what's the deal with those advertisements from overpaid athletes telling me to take the T? You should study marketing because when I'm standing on the platform, I'm obviously already a customer...and we all know that these Pats and Bruins players don't take the T themselves.And last but certainly not least, I have a big problem with the fact the T shuts down at 1AM. Don't you think it would be wise and SAFE to have public transit available until at least 2:30AM on Friday and Saturday? Or would you rather people drive home drunk or hop in a cab that is equivalent to driving with someone intoxicated? Just sayin'Thanks for the chat. I hope you were listening.P.S. - As for the buses...do they really need to have stops on almost every corner? What are peoplez legz broke!? OBESITY EPIDEMIC IN AMURRIKA!"
1,"Apr 2, 2008","One million NEGATIVE stars. Seriously unacceptable. Dear MBTA, I often shrug off my mishaps with the T because for the most part it's tolerable.. but what happened yesterday is completely unacceptable. I have a employee credit card for travel. If the person reading this doesn't know what that is.. it's a credit card supplied by my employer that deducts money from my paycheck monthly so that I can use it when purchasing a pass for my Charlie Card. Point is, I get it taken out of my paycheck before taxes which saves money. Yesterday, I tried to use my employee credit card, only to get two screens that said ""Transaction Canceled"". The Boston Globe salesman had to tell me the machine was broken. ""It's been broken all morning."" So, not only did it not work for me, people before me and after me were going to have issues. He pointed to an open gate and said that everyone was just going through there and to try buying a pass at another station. This has been happening for months, so I just shrugged it off. Does the T realize how much it's throwing away on the first of the month when people are strolling through those gates? After work, I went to the Boylston station to buy a pass and was once again denied. I got two screens that said ""Transaction Canceled"".. then another screen after the MBTA person came over and said that the machines were working fine. Obviously, they weren't. Or so I thought. I got on the phone with credit card company and the T employee called his ""superiors"". The CC people told me that my statement shows that I charged the card at 8:39AM that morning and so it was up to the MBTA to rectify the situation. The MBTA worker told me that his superiors told him that it was up to the credit card company to rectify the situation. No one wanted to take responsibility for the money that had somehow vanished. Because I didn't have money, I used my change to try and buy a one way ticket. Unfortunately, your machines only takes 20 coins at a time. You should definitely post that somewhere more bold. Luckily, I found a dollar and was able to make it to my appointment in Kendall Square. All out of money,  I walked home to North Cambridge/Arlington from Kendall Square last night. I'm glad my coat had a hood. Life could be worse. I could be homeless or jobless. But I am pretty poor. And I was wondering who would like to take responsibility for my $60. I cannot afford to buy another pass. You guys charged me and didn't deliver the pass. Isn't that illegal? And if it isn't illegal, isn't that wrong? This will probably get tossed into a bin of 1,000. But I figured I'd write, because I just had to say something. This.. is really unacceptable. ----------I tried to file that under refunds, because I realized how many daytime minutes I wasted talking to the credit card company last night.  What can I say? I'm in between paychecks and poor. The MBTA has yet to respond.UPDATE: 4/4/08 Credit card company returned the money to my account. Still no word from the MBTA through phone or e-mail. I'm kind of glad I didn't have to go to an office to argue. I don't know if I could really fight to have a pass to this underground place where I'm groped, stepped on, pushed, forced to wait, and hit in the stomach with a backpack. I mean shouldn't I get paid?"
2,"Oct 13, 2006","I could probably write a book  filled with all my rantings and ravings about the T.  I don't want to seem ungrateful, I'm glad we at least have some semblance of a public transportation system, but, at the same time, I get more and more frustrated every time I step onto a bus. A lot of my complaints arise from two bus lines- the 1 and the Silver Line.   I don't have actual stats, but I wouldn't be surprised to learn that those two lines are the most used in the system.  There are a lot of freakin' people on those damn buses.  And, unfortunately for me, most of them are complete fucking idiots.  Some simple rules everyone should follow to make commuting on the T a better experience: 1. Move your ass to the window seat.  Do NOT make people ask to sit down.  When you sit on the aisle, legs spread out like you own the world, you are effectively taking up two seats.  People that do that should be fined and/or banned from the T.  The only time it is acceptable is when there is some really gross wet spot and/or food leftovers in the window seat.  This is especially unacceptable during rush hour when the bus is packed and your fat fucking ass can't be bothered to move.  You are not entitled to two seats, sorry. 2. Strollers.  They are a safety hazard.   It's not my fault you have a three year old to tote around or that you feel the need to cart it around in a gigantic SUV sized stroller.  They shouldn't be allowed on the bus.  And, I should not be expected to CLIMB OVER THE SEATS because you've blocked the entire aisle and your attempt to ""help"" is by pulling the stroller closer to you, leaving an aisle of, oh, four inches.  Not even Kate Bosworth's skinny ass can get through that. 3. Bus drivers, if your bus is full, don't try to pack more people on.  In addition to wanting to get on a bus, many of your passengers want to get OFF the bus when their stop has finally come.  Climbing over people and being pushed around is never an acceptable predicament on the bus.  (I've actually been late to work because I'll wait for the next bus when I see idiot drivers like this--- and yes, the next bus is completely empty).  And, on top of being crushed in like a sardine, we all end up being late.   4. Hey T- how nice of you to inform me to ""expect delays due to heavy traffic in the downtown area""- but by now you should realize that there is ""heavy traffic in the downtown area"" EVERYDAY between 4:30 and 6:00 p.m. and plan accordingly.  When there are 75 people waiting at the silver line stop at Temple then you've officially fucked up. 5. Teenage girls: why can't you sit with your friends?  Why do you have to take up the entire back 12 seats of the bus when there are six of you?  Other people would like to sit in those seats, but we can't because you'll scream and giggle in our ears.   6. Greenline conductors- open all the doors.  Seriously- making people climb all the way from the back, then letting the stream of people on the bus is a twenty minute process.  Do you really care about the T's profit margin?  No, I didn't think so.  There is absolutely no reason for this safety hazard.  It's dangerous!  One entrance and exit on a train?  It's fucking ludicrous!  And, if I ever hear another fucking conductor get on the PA system and yell ""Move towards the back, there's room in the back""  I might actually go postal.  They can't see if there's room in the back.  There isn't room in the back, you idiot.  We all do a pretty good  job of moving to the back even though we know that your one-door-opening ass is going to make it a pain to get out again. 7.  In general- shut the fuck up- don't yell, scream, talk loudly, or bring a screaming child on the bus.  Noise pollution is highly underrated in this city- a little peace and quiet goes a long way.  It's no wonder people try to drown it out with their own iPod noise (which doesn't bother me, hey, if you want to go deaf at 40 that's your prerogative) 8.  The T needs to ban food.  Seriously.  It's disgusting.  I don't want to smell it, see it, or hear someone eat it.  DC bans it- and their subways are surprisingly clean.  This is especially annoying on the overcrowded Silver Line where your trip isn't going to last that long- you can wait till you arrive at your destination instead of risking getting ketchup on the poor schmuck sitting next to you. Things that don't bother me about the T: I don't need it to run all night or until two in the morning, but I'm old and cranky; the orange and red lines are pretty decent; compared to the rest of the world, the T is still cheap- NY, DC, Paris, London, even Denver- all more expensive;  Okay- end rant."
1,"Mar 13, 2012","I'm from Chicago.. been to every city in the world.  MBTA is the worst in the WORLD.  THE BOSTON MBTA is an outdated and unsafe MONSTROSITY driven by a corrupt state that has it sunk so deep in debt that can't even pay the banks interest.  The Red Line breaks down hourly - and its overcrowded and outdated cars leave commuters freezing on un-sheltered platforms in the winter.  There are never any police to be found underground on the train or platform.. the Transit Police are all out sitting in a cruiser on the street - far away from the violence underground.The tunnels between Alewife and Harvard are collapsing during the rainy season and the whole system is in need of a major change due to the fact that modern cars cannot be placed on the old tracks which are too small.  The state and federal government does nothing about it.Try riding the so called ""Silver Line"" through the Ted Williams tunnel and tell me if you don't have back pain from the experience.  It takes a two hours to fly from the Carolinas to Boston.  It takes three hours to get home from the Airport waiting for the dreaded T."
3,"Jan 26, 2008","Be prepared for random thoughts:Supposedly the oldest, and likely the loudest public transport in the country. While it's not as extensive as say New Yorks subway and bus system, its four (arguably five) lines beat the BART in usefulness hands down.Really though? The silver line is a joke and an insult to the 'hoods who rely on this bus (we all know its a bus) for getting around. With a grace period of seven minutes things are relatively on time. Maybe that ATM deal will get some some electronic schedule updaters.But my biggest gripe, WHY, WHY, WHY do you shut down before the bars close? Damn taxi lobbies. Extra points for those moving picture thingeys on the red line."
1,"Apr 19, 2008","I hate you. I hate you. I hate you.Why do you stop running at 12:30?  Do you not know that doing so forces me to either:A. Check the time on my cell phone every 9 minutes, which makes me look like a total asshole to whoever I'm with.orB. Pay for a taxi-ride home.  Not gonna happen.Also, I think I hate the 57 bus from Watertown to Kenmore via Brighton.  Sure, it's not an express bus but does that mean it has to stop every 50 feet?  Seriously.You assholes that get on (I'm looking at you BU students) then get off 2 stops later, I hate you.  Is it really that hard to walk 100 feet?  Really?I hate you."
1,"May 15, 2012","It's the quintessential Boston ""company""Rude and aloof employeesLateDirtyBrokenUnapologetically bad. I'd say we deserve better, but apparently not."
1,"Mar 9, 2008","The T sums up everything that I hate about ""people"":latesloppylazycomplacentdirtyunapologeticIf you complain, you're told ""Hey, we're not runnin' a taxi service here!""  (that's a direct quote by the way)Guess what, Japan has a clean train system that runs on time and apologizes when their trains are late (even in typhoon season).  WHY. . .well maybe it's because they take things like timeliness and cleanliness seriously and actually make it happen.  *GASP* Setting high standards AND delivering??  WHAT A THOUGHT!!!!So here's my suggestion for the MBTA:1. shut up2. comb your hair3. suck in that gut4. Figure out how to make it happen with no excuses5. MAKE IT HAPPENSee, it's not that hard,  just suck it up and do the work!   Hey,  if you need any help, this kind of stuff was in my list of scientifically chosen careers!  Call me!"
1,"Mar 9, 2016","(I only gave this post 1 star because Yelp would not allow a post without one). Today's commute is another poor example of the subpar service Keolis/MBTA provides on the Worcester/Framingham line. We were trapped on a train that came to a complete stop at Wellesley Hills, due to mechanical trouble. One conductor provided the option to jump on a train heading back to Worcester. Why would I want to go back to a stop I just left?Twenty minutes later we were told that only 55 people had the option to get on a bus that was coming to shuttle passengers to Back Bay and South Station. What about the other passengers that did not make the cattle call to get on the shuttle bus?  Someone could argue that we were kidnapped by Keolis/MBTA today, as we were being held against our will on a train with no lights or central air. Today is another example of what always begs the question: What warrants the next fare increase? Guess what, it was announced that we can expect another one very soon. Conductors do not announce stops, trains are dirty, windows are fogged making it difficult to see outside windows and today we were trapped on a train. When does the torture end? When will a better company save us from such poor service? Keolis, you have failed."
