Rating,Date,Review
1,"Sep 22, 2016","I live in Reston, i'm retired, so I don't commute to work and seldomly use public transportation.  Today I used the RIBS bus to go to the Whiele Metro Station to go to DC. No problem with the RIBS bus except for the arrival at the Whiele Metro Station.  Two years after the station opened the RIBS bus stop indicator sign had no knowledge that the Metro Station existed.Tried to use the WMATA trip planner.  Before I left my house it showed that I would have to wait for the train till 2:20.  At the the Whiele Station there was no.informstiom whatsoever about trains departing.  When I tried the internet connection to get the information I got a message that the information was not available.I uploaded $20 to my senior smart card and tried to go through a gate.  No luck, it would not open.  Went to the attendant in the booth who said on a gruff voice: ""Did you try the gate at the end!"".  It would never have occurred to me that I had to use s special gate.  Metro did not hint at any entrance restrictions.The public address system at the station was unintelligible.  Just knew they were having some kind  of a problem somewhereA train arrived at the platform at 1:59 PM started to leave the station, stopped and then backed into the station again.  The delay was about 5 minutes.The car on this new line was archaic.  No signs to indicate stops. The windows were so dirty it was very difficult to read the station names when we stopped.  The loudspeaker system and the train operator who had  no idea of how to talk on a public address system made the announcements  totally incomprehensibleAt the Metro Center station I missed the first Red Line train due to very confusing signs.The Red Line car was modern and had station indicating signs but naturally, they did not work.  At least the speaker system and the announcer were comprehensible.Why does the old part of the system have train departures clearly  and accurately shown while the brand new spanking Whiele Ststion doesn't?I pay the tolls to support Metro.  After this trip I will stop using 267.  I see my money is being wasted.I don't think money is the whole problem  I think it's the work culture of the management and employees that has created the current condition.We have the worst  Metro system I have ever used.  And I have used the systems in Hong Kong, Shanghai, Singapore, Paris. London, Chicago, New York and San Francisco.We should be ashamed that we have absolutely the worst system in the world!"
1,"Oct 24, 2016",Rating is based on what happened 18 min ago. At 9ish bus #92 that was not full passed me by. Are paying customers invisible to you? Now I'm in a cab. Piss poor bus driver this morning!!
1,"Oct 12, 2012","Worst public transportation system on earth. I'd give it a 0 if I could. They love to say they're 2nd to NYC MTA...according to who? More expensive than NY's system, no transfers, no express trains, station attendants are totally unwilling to help and don't seem to know their own system map, 'peak hour' raised prices, 'peak of the peak' through the roof prices, no service after midnight on weekdays, service only until 2 am on weekends, clearly I'm not a fan. I've lived many years in dc and ny alike, and there's a tremendous difference in value per dollar. NY subway has its flaws too, plenty of them, but at least it gets you places on time.*ONE positive note: DC metro is definitely clean because its fairly new, but recently the rats have started moving in..."
1,"Jul 21, 2016",It shouldn't take 2 hours to get to union station from Vienna. When I used to live here it would take 45 min tops. This single  tracking stuff has been going on for far too long. It's inconveniencing people left and right.
1,"Jul 17, 2016","Oh, WMATA, you've done it again. First, I attempted to use my SmarTrip card to head to the Nats game yesterday. My card, which had approximately $40 on it, mysteriously has a zero balance. After some research, this is apparently the result of WMATA ""archiving"" balances. The trend I saw in the reports is that you have to put more money on the card to ""retrieve"" your archived balance. This equates to both a ransom and fraud. I've scoured your T&Cs for the SmarTrip card and this is not mentioned. Second, the ""station manager"" was of absolutely zero help to me.  The ""manager"" in question was C Jackson of the Suitland station.  When I went to her for help, she was ""busy"" wiping off her desk.  She made zero eye contact and responded to me without even turning on her microphone so I could hear her.  Eventually, and fed up with the extreme disrespect, went back to attempt to just purchase another card since C Jackson was reluctant to do her job.  I'm sure this will not be a surprise to you...it wasn't to me -- BOTH farecard machines were out of order. When I went back to C Jackson, she didn't even bother to look up or respond to my plea for assistance. I left the station and headed to CVS to purchase a new card. There I was greeted warmly, assisted by the operations manager, purchased a new card and was in/out in less than 5 minutes total, including time spent in line. THAT is the type of person you need to hire as a station manager!To make matters worse, when I returned to the station to continue my trip, now late, I spotted two African American women having the exact issue I experienced.  I only mention race and gender for one reason...C Jackson saw, from her little booth, that they were experiencing issues and she promptly exited her booth and approached in an incredibly friendly tone and manner to assist. Here is my query:  Why did I not get the same respect and service?  Is it because I am a man?  Is it because I am white?  Is it because C Jackson is the wrong person for the station manager role?  My best guess is that it is a disgraceful combination of all of these reasons.This, WMATA, is yet another reason your ridership has declined. I've lived in the DC area all my life and have been a patron for many years. The service, both personal and mechanical, has severely declined over the last 10 years. I would also be curious to find out exactly where the monies that I am sure were budget line items every year for maintenance went?  It clearly did not go for maintenance, or the system would not be in this current situation causing a loss of more ridership.  I now have a new SmarTrip card, but have not recovered the existing monies WMATA has stolen from me...and there are countless others in the same boat.#UnsuckMetro"
2,"Nov 10, 2016",I have used the para-transit service and the drivers seem to be late every time. My suggestion is to schedule by appointment time as the early time.
1,"Dec 18, 2018",The worst! THE WORST SYSTEM EVER!!! The most unreliable transit system on a planet earth! Even 3rd world countries have a better system than Wmata!
1,"Sep 10, 2018",The R4 bus is on average 15 min late.  Drivers smoke right outside bus' doors.  Bus' interiors smell of feces.
1,"Aug 17, 2018","The s80 just sits there at the stop for over 15 minutes. It takes me 15 minutes to walk to Springfield Town Center. Every time that s80 bus comes its ""out of service"""
1,"Mar 4, 2016",Worst mass transit system ever. No announcement of train delays as you sit in a metro car for 15 minutes without movement. Drivers alternate between full speed and heavy brake like a 16 year old on their first drive. But because it is DC you are screwed with only support expensive options otherwise....
1,"Mar 1, 2019","I'm convinced WMATA's goal is to be the worst public transportation system in the world! If o could give them a zero, I would. Their trains are constantly having issues. They removed the bus schedules from bus stops but can't get a decent online bus tracking system. If it weren't for DC's horrible traffic and parking, they would be out of business."
1,"Nov 10, 2018","This company actually deserved MINUS 5 stars! The buses are constranly late or don't show up, the metro train system is a disaster and unfortunately for many of us, they are the only option and our commute to work depend on them! They NEED TO FIRE ALL THE UPPER MANAGEMENT IMMEDIATELY and start from scratch! PATHETIC!! THE WORST METRO SYSTEM IN THE COUNTRY! How are they legally not enforced to improve?? Mind boggling!!!"
1,"Apr 22, 2018","This company actually deserved MINUS 5 stars! The buses are constantly late or don't show up, the metro train system is a disaster and unfortunately for many of us, they are the only option and our commute to work depend on them! They NEED TO FIRE ALL THE UPPER MANAGEMENT IMMEDIATELY and start from scratch! PATHETIC"
1,"Apr 12, 2016","There is so much room for improvement.  The rail system used to be so slick and so pleasant, and now it's hit or miss.  I'm sure it's starved for funding.  How to turn it around?  The bus service, which I use often, has improved enormously in the last 10 years (thanks to many changes, including express buses, starting some routes halfway in during rush hour, and other things), but there does not seem to have been any noticeable improvement on rail shortcomings.  On the contrary, the disasters keep piling up.  Even crime in the railcars and at the stations is getting out of control."
3,"Nov 10, 2010",Ahhhh...the Shaw metro...like any other metro station...but a bit weirder at night. :)
4,"Dec 28, 2013","Great metro service for a tourist like me..  takes you within 0.5 miles of major museums and attractions.  It's also cleaner and less crowded than NYC metro but is also pricier.  Make sure to buy the short trip weekly pass if you're here for around a week and don't need to make longer trips frequently.In short, it's pretty pricy but the service is comparable to that in European cities."
5,"Mar 14, 2017","I bought a Senior Smartrip and wanted to transfer the balance from my existing card to the new one. I tried online, but I had the old card for so long I forgot what email and zip code I used to register the card, so couldn't complete the transaction.I called WMATA and spoke to Yuri. She took my info, put me on hold for maybe half a minute, and then told me she made the transfer.What a pleasurable experience!"
5,"Dec 19, 2018","I am not giving WMATA a 5 star review. It is the most beautiful and intelligent lady I spoke with this morning operating the often times uncomfortable and smelly and disgusting P6 headed to Rhode Island Ave. Let me begin with an apology to this Queen of the Nile in not being more greeting in the last two occasions I have riden with her. I'm sorry. I first noticed her professionalism and grace as she asked a gentleman in a wheelchair his destination. I then noticed how neat and together and prepared she was ready to begin the journey to Northeast DC. We came near to my deatination and I had to ask how long she had been employed with the company. I was absolitely shocked when she replied, ""Thirteen-years."" After a brief conversation, I told her this job is not for her. She is intelligent, beautiful, tall, and professional. I, being divorced, at that moment with her yearned for such a beautiful human being. WMATA sucks but this drop dead gorgeous and intelligent lady is a shining example of a virtuous woman. I cannot speak highly enough of HER. She indeed has a name but for now I will refer to her as the most beautiful lady I have ever met in my ENTIRE LIFE."
1,"May 30, 2015","Great if you don't actually have to be anywhere at a specific time or can waste two hours of your day. Trains are crappy and break down all the time, station managers aren't helpful, bus drivers don't stop at their designated stops, and more!"
1,"Aug 30, 2015",I don't have enough bad things to say about wmata. It seems like every single day there is another issue that takes over a month to get fixed. It's ridiculous! More times than not i have waited on a train bc of a maintenance issue or a train is down what have you. Why is the red line single tracking every single weekend?!? Especially on days where there are sports games this is absolutely absurd. Metro needs to figure out a plan to improve this without raising the prices ASAP
3,"Nov 7, 2013","I would say that they have a lot of work to do. I take the metro everyday to work and there are random delays and track work. This morning it took me 1.5 hours to get to work and it normally takes me 20 minutes. In addition, traveling on the weekend can be so unreliable and slow. It takes forever to get anywhere because of all the trackwork. I understand that they are trying to make it better, but it is taking forever."
1,"May 28, 2016","Unreliable schedule, ""angry"" drivers, poor vehicles conditions.It's usual for the bus to be 5-10 minutes, even 15 mins late--or early! Now, I have thought about traffic as excuse, or other reasons about the wmata itself, but...if I were to tell a bus driver to sit at a stop and wait for me for even 2 mins, would they? So why is it acceptable for customers to wait even 10 mins? Or to come to their stops within reasonable time frame only to find that the bus came way too early? Not only this, but sometimes, bus drivers leave stops in a matter of seconds. There are certain stops, I don't know how to call them, where the buses are generally on ""stand-by"" for about 5 mins, but you have some drivers that take off in matters of second. This is not acceptable!Finally, the A/C and heating system is horrible. The air is always dusty, insanely dry--I come back home feeling sick everyday, since I have to take the transit daily. I'm so fortunately because since the temperatures out are not too wild, the a/c is off. But when it will get too hot, I will have to stay in most days. God, I can't even think about the fall or winter, when the BLAST the central heating. Oh, did I mention the musty smells!?I wonder if they care about customers at all."
1,"Mar 19, 2018",I was charged $8.95 for parking for one day and was told this was correct because I arrived back to leave the parking lot at 9:00pm. WTF Metro. Note the daily rate advertised for parking at that station was $5.20.
1,"May 3, 2015",I just swiped my card to go for a train ride. The train wasn't running due to maintenance. Station manager told me I had to pay anyway.  I paid to not ride an inoperable train.  One star seems too generous.
1,"Jul 27, 2017","Started working in Georgetown and have to take the G2. Had to leave work early today because I'm sick. 11:27 am bus never came and stood outside, eaten up by mosquitoes, at stop 1001385 on 34th and O. I'm getting my bike fixed after this. Waited about 45 minutes to get the 11:57 bus. They raise the prices and offer service that doesn't improve by rail or bus? No thanks."
1,"Sep 30, 2015","For the past 2 months I have been using the metro at least 3 times a day ( for work )  and let me just tell you.. I never got to the destination on time ... NEVER. This is sad ... I love the metro, don't get me wrong ..  It's super convenient , but I hate the delays.  The wait time is 20 minutes .. ( orange line ) and even after that.. You still stop between stations for another 20 minutes ...it's insane ! A ride thats usually 30 minutes long ... Takes 1:30 minutes.."
3,"Sep 14, 2013","I use to think that this rating was unfair because I have been spoiled by the transit systems of  Tokyo, Osaka, Fukuoka, Shanghai, Beijing, Seoul, Busan,  Singapore, Hong Kong, Kunming, Shenzhen, Istanbul, Rabat, London,  Bangkok, Kuala Lumpur, Chicago, and NYC.  All of those places have a transit system that makes the WMATA look quite incompetent. While there is nothing wrong with the cleanliness of the stations. Often stations sometimes aren't properly lit or trains don't come as often as they should in a populous metro area.   The buses are often late, often drivers stop without any explanation  and switch off which takes ten minutes of just sitting in a bus at a stop.   Soo  while WMATA isn't the best, it could be better, we can all atleast agree that this is not the MARTA in Atlanta."
5,"Jan 17, 2020","I was pleasantly surprised to receive an email from WMATA's Lost & Found department.  I forgot a package on the train (USPS box), the contents worth almost $400.  I figured it was gone; either tossed in the trash or some other result.  This was a great surprise and I have to commend whoever was involved with getting my lost item to the lost & Found.  I filled out the Lost & Found form on the website.  After a few days I didn't hear anything.  I figured it was gone.  After 8 day's I received an email informing me my item was at the Lost & Found office.  I'm not sure of the whole story.  However, I would like to Thank WMATA.  The great people working at this organization made a rider a staunch advocate of the system going forward.   I would also like to include kudos to the Metro Police officers who have gone above and beyond in investigating a mysterious person harassing a female person in my family  during her morning commute.  This harassment happened a few times by the same individual.  I advised her to bring it to the attention of an officer located at the station.  This particular officer assured her that he would show up each day at the specific time she gets on the train to watch.  I am not sure of the result but I do know she did not get harassed anymore."
1,"Aug 15, 2014","And the service level continues to deteriorate at an alarmingly increasing rate. This morning, during rush hour - no blue lines going into DC. Now, just waiting for the associated fare hike."
2,"Aug 7, 2014","The continued degradation of the blue line over the past three years has been appalling. First came the switch from a one to one blue to orange train rotation to a 2 - 3 orange for every blue rotation.  Not only did this add at least 5 - 10 min each trip plus a fare hike, but the 2nd, and more so the 3rd, orange line trains are practically empty as everyone crowds into the first. Then came the yellow line ""rush plus."" Downed trains, track rotation problems and properly identifying each train as either blue or yellow has continued to plague wmata and they hit us with another fare hike and added an additional couple of minutes each way for each trip. Now we have the silver line, which arrived with a fare increase and an additional 10 - 20 minutes for each trip. For example, two evenings ago during rush hour, I waited 10 minutes for a blue at the Metro Center while 3 oranges and 2 silvers passed.  This morning during rush hour waiting at King String noted a 20 minute wait for a blue line. The only reason this is not a one star is that at least the trains are pretty much clean and rarely are without A/C or heating.  No clue why the blue line has been so abandoned with no other commuter solutions offered, especially for tourists (Arlington Cemetery) and travelers (Reagan National). Very disappointed in wmata."
5,"Oct 6, 2014","There is a lot of negativity here, so I think the other side needs to be heard. The Washington Metro is great! Most days, the trains are efficient, frequent, and on-time. There is always space on the train, unless there is some systematic problem, which is rare.I use the Silver Line, which is great. The new stations are beautiful and clean and accessible. I work near Farragut West, which is perfectly nice.It seems that only people who hate the metro have the impetus to write a review on Yelp, but the metro is great."
1,"Jan 17, 2017",WMATA new Trip Planner format is the WORST!! Does anyone know how to revert to the old format?
2,"Jan 19, 2016","I find it odd that a city that built a public rail still finds more ways to muck it up. I fail to believe that DC cannot come up with a system when every major city in Europe and in Japan operate more reliably and more consistently on a schedule, that it shames DC Metro by comparison. Even in the newer stations, WMATA fails to make the third rail, to bypass any trains that have broken down. The newer trains are nice, but far fewer than the trains that one consistently prays will hold together.This is strictly perpetual poor management. Even in the changes in the leadership, who promise communication, we get met with unannounced delays on the Blue lines, which leads to overcrowding on the Blue lines (moreso than usual). And the bus routes are best to plan with dice, than follow any sort of schedule printed on the kiosks. I've found even the Next Bus app to be wrong in when buses are to arrive, how far they are away, ect. To be frank, WMATA needs an almost complete overhaul.The daily workers on the ground, the labor force, are the only reason for the 2 stars, as they have to deal with the unrelenting complaints by the riders who have no alternative (due to parking being too high of a cost in DC), and being blamed for poor equipment and poor management. They do their best, but the suits up top? There is a rotten state in this WMATA, to match the smell of those brake fluid leaks in stations."
1,"May 1, 2014","Using the metro is not unlike owning and caring for a gremlin, the eponymous creatures from the 1984 classic, ""Gremlins"". Beneath its aesthetically pleasing exterior (due to the system's relative cleanliness over other mass transit systems) lie a set of inconveniences that are frustrating at best and truly capture the film's comedy and horror at its worst.1) NEVER EXPOSE TO SUNLIGHT: In the film's climax, Gizmo, Billy's original mogwai, is able to eliminate the renegade gremlins by opening a set of blinds and exposing them to sunlight. It seems Metro trains have the same allergy to sunlight, as you'll frequently be trapped underground in an effort to hide from the sun's harsh UV rays. I have been trapped in the cavernous tunnels of the rail system so many times, that I've often wondered if I'll ever see sunlight again. As my daily commute keeps me within D.C. city limits, and I unable to confirm what happens at Metro's numerous outdoor stations outside of the city, but I can only assume that trains instantaneously combust when approaching stations such as Arlington Cemetery. 2) NEVER GET IT WET: When it rains in our nation's capital, as it has the majority of this past week, service grinds to a halt, resulting in 15 minute delays during rush hour and single-tracking due to train/rail malfunctions. Unlike gremlins, however, trains do not multiply when exposed to moisture, a defect that would actually improve service. It's unclear why God would design a creature that has such negative side-effects when exposed to water, one of the building blocks of life, but it is equally appalling that someone would design a system that is unable to account for rail problems, lacks an express service, and has stations that are so horribly designed, that you wonder if the designer has a grudge against humanity, similar to Stripe, the main villain of ""Gremlins"".3) NEVER FEED IT AFTER MIDNIGHT: To be fair, WMATA does a good job in discouraging riders from breaking this rule. As service at most stations terminate at midnight during the work week, there is not much opportunity to feed the beast that is WMATA your money, though service is extended on weekends. Luckily, the infrequent trains and unreliability of service often deters would-be riders from using the Metro late at night on the weekends. Smarter commuters opt for better options such as Uber  and other taxi services, while only the bravest (read: drunkest) travelers dare to tempt fate by breaking this cardinal rule.While I enjoy the whimsy of ""Gremlins"" as a motion picture, the real world manifestation of gremlins (that is, WMATA) does not capture the film's action and humor, instead replacing those qualities with crippling despair. LIke caring for your own mogwai, riding the Metro means you are subjecting yourself to a world of inconveniences that is both expensive and burdensome. Do not be persuaded by other yelp reviews that champion individual standout performances of lone WMATA employees or praise WMATA""s ease for tourists; those people just haven't seen ""Gremlins""."
1,"Apr 3, 2014",Metro trains are really worthy of a third world country. They are an embarrassment in our nation's capital.Ever been In stop-and-go freeway traffic? Metro trains are stop-and-go. 15 minute waits for your train at rush hour. Filthy trains. Inaccurate platform information. Balky entrance/exit gates.  The list goes on. The cities of first world countries seem to know how to do this. Of course it's political. I guess transportation subsidy is socialist.
1,"Jan 13, 2015","The DC metro is a privatized bussiness. I think this is the basic problem, some one at the top of this transit system is making lots of cash and doesnt have any incentive to keep it up to date. In a government centered city we should have access to a tranist system that isnt run by the private sector. Its dangerous, hostile and very expensive. Its at capacity, needs allot of renovation and updating. Its not normal to feel like the system you use to get to work isnt safe and is this costly. There should be ways to modernize it and make it safer.I just want to update my review......now the Metro is not safe to ride, it is routinely breaking down and filling with electrical smoke. I think cost is no longer the main concern its heath and maybe potential chronic breathing problems."
1,"Dec 5, 2016",The 3A bus line is canceled but you'd never know it from wmata's website.
2,"May 1, 2014","I left a detailed review for the DC metro (rail) on the ""metrorail"" yelp page. So this is just a short review for the metrobus:I guess to me, distances I consider short are long to others because I walk a lot. I mean, I always wonder why there are so many stops in DC for the metrobus but I guess people in the states do not like to walk. But when I go on the 30 buses or N bus, E buses or some of the L buses, they have stops every 1-2 blocks and I always wonder why that can't be at least every 3-4 blocks or more. But sometimes I go to a stop and, even with my fairly poor vision, I can look down the street and see the next stop. Has metro ever thought of increasing the distance between each stop?  Because with some of these buses, it takes forever and a day to get to your destination. I figure you are stopping, on average, every half block almost. Either because of a red light, or a bus stop or to swerve around a police car or delivery truck. To me it is wildly inefficient. Plus, if you are at a terminus waiting for a bus to come out, sometimes they not leave in time.  Sometimes because a driver is fooling around but I guess there are other reasons too.  Not consistent enough departures to depend upon as this type of stuff can make you late.I would only depend on metrobus if you don't need to be anywhere ASAP, there is decent service (leaves every 20 minutes), you have a nextbus app and you are leaving from somewhere that is not close to a metro and is going somewhere that is also not close to a metro and the route is at least somewhat direct.  Otherwise, you are better off taking metro rail.  Drivers are hit or miss but some of them can be rude:  They rush people on and off just because they are running late on their route (why did you dick around so much before departing?), they DO NOT know their route well enough sometimes to give you proper advice on your desired destination, etc.  Other times, I have come across some lovely drivers.  I get the repetitive nature of the job must be awful, but try to look on the bright side, you are earning 65K/year to just drive.."
5,"Feb 18, 2014","This commendation letter is for the bus driver in route Y9 from Silver Spring station to Olney, MD in Montgomery County:I wanted to commend a bus driver route Y9, Mr. Caster, who I observed all his acts of kindness during my trip from Silver Spring Station to Georgia avenue in Olney, MD today, 2/18/14..I had the privilege to board Mr. Caster's bus. I have not taken a bus since 1996! Mr . Caster not only greeted me courteously and reassured me to get safely to my destination. Mr. Caster acknowledged each and every bus rider. Answered numerous questions while boarding and alerted all passengers how many minutes to departure time. Once Mr. Caster began his route, he treated each passenger with respect and care as he would find the safest area for each passenger to get off the bus. He would lower the bus and said goodbye to each passenger. One passenger for instance mentioned to him that she was going to Plaza del Mercado, Mr. Caster suggested to her a different stop where would be safer for her to walk. The area had been covered with at least 10 inches of snow and many sidewalks were covered. People walked along the main road and Mr. Caster would bring each passenger to the safest area each time. I was impressed by his dedication and care as he went above and beyond his duties. The passenger who was going to Plaza del Mercado got off safely and he even said to her to be careful and to watch for vehicles. That passenger seemed she had a disability and Mr. Caster treated her as he did each and every passenger, male and female, always looking out for their safety. I asked Mr. Caster for his name, his humility was such that he said it was not necessary for me to write a note that mentioning to him was enough. Mr. Caster made me feel safe, dropped me off at a safe location and conducted many acts of kindness throughout his route. I hope this note reaches Mr. Caster, he is an asset to our transportation system in Montgomery County.My kindest regards"
2,"Oct 14, 2011","Their rating should be somewhere between two and three stars. While metro is definitely clean, well organized and relatively easy to understand in DC it leaves a lot to be desired. Escalators never work, customer service is lacking, trains are often sharing tracks and experiencing lots of delays, and if you are commuting during rush hour plan to feel like you are in a can of sardines. Compared to many other metropolitan areas though metro in DC really isn't THAT bad."
1,"Jun 26, 2019","I haven't used the bus system, but as far as the train goes, I would avoid at all costs. There are no positives I can think of. During rush hour, trains should come every 3-5 minutes to accommodate the number of people riding at that time, especially in the middle of the city. Instead, the greenline trains that goes straight up through the city come every 7-9 minutes during rush hour. Twice in the last month I, along with a lot of other people, couldn't get on the train because it was so full, and the next one wasn't going to get there for another 8 minutes. You don't have that problem during the off hours, but just be prepared to stand on the platform for a while because the trains only come every 15-20 minutes. This is all assuming there aren't any delays due the track work that is somehow ALWAYS happening. I think $2 is expensive for the poor service you get, and that's the cheapest your ride will be. It could get up to almost $3 for one ride. Not very clean. Platforms are dark and dingy with mice scurrying around. Overall just not a good experience."
2,"Jul 3, 2012","Metro Train 1 star.  Metro Bus 3 StarNative Washingtonians who have never left the area are often not aware that the best trains have 2 routes - a local and express.  You get every route on WMATA trains as local.  This mean even if a person is going to the other end of the line, that person must endure every stop along the line! I must state some good things before I get into why I've observed why the Metro trains are so bad.The trains are clean.  No one is allowed to eat or drink (unless during a heatwave and restrictions are lifted for a bottle of water) on the train.  The escalators are under constant repair.  So riders don't see an abundance of rats on the tracks.My issue with the WMATA trains is the three C's:1. Cost2. Lack of Convenience3. Lack of CharacterWMATA trains charge for  both distance traveled AND time of day one travels.Riding from the start of the line to the end is expensive.  In addition, the service for riding weekdays during the rush hour is called the peak of the peak and extra charge is placed on that too.  Paying $12 one way is normal for DC.  Also, keep in mind that Federal Government workers have Metro Checks which pay for their rides.  The people who can most afford Metro get free rides into work while others must pick up the exorbitant costs.Secondly, lack of convenience is because the buses that did route from the county directly into the city were altered to go to the more costly Metro stations.  Taking the buses used to be cheaper and a bit less time consuming.  Now most bus routes in the county lead toward the Metro stations.  Riding one bus to the next with the transfer cuts costs for the rider.  I suggest checking the WMATA site for possible bus routes.  During the heatwave, in a CODE RED Metro buses are FREE to ride and are air conditioned.Also, I had a meeting in DC when I rushed like Cinderella to catch the train directly across the street at 11:50PM only to find that the last train going to my station left on a Thursday night.  I'd have to take 3 WMATA buses to get back to my car which was parked at a Metro lot!  These buses would take about 3 hours to get me there around 3-3:30AM!!!  DC Metro shuts down at midnight during the week!  This accounts for the lack of quality nightlife in the city.  Other places rely on convenience of public transportation to get riders in and out of town safely.  DC is two-faced in that they want you to visit, but leave when the 11:00 news comes on television.Riding the Metro trains, the stations have little character.  Sure no one is allowed to panhandle which is great, but no one is allowed to entertain at all.  Outside some stations, musicians recently have been allowed to entertain.  However once on the trains, the atmosphere is super conservative and lacks any energy.    Sure I want to get from point A to B at a reasonable cost in a reasonable amount of time, but having something fun around helps me forget that I just paid $5 to get from Union Station to the County and had local stops along the way!  Make sure that if you catch a bus from the train to get a transfer slip when getting onto the WMATA train.  No one will tell you this."
1,"Sep 30, 2015","This metro system has to be the worse in the coutry. Delays all day everyday. With all the money they charge how could there be so many mistakes. Having to go to sit on the train for more then a hr just to go ten stops is pathetic. Every stop we make it to, we are sitting for 10 additional mins. And again how can you charge so much money for such a flawed (the f word im choosing) system. I WISH I COULD GIVE NEGATIVE STARS"
1,"May 23, 2015","Avoid at all costs!  Had I known I would have to wait for an hour to even get a train to go 5 stops I would have taken Uber.  I've had nothing but problems with metro, long delays, constant problems and trains that don't arrive per the schedule."
1,"Apr 8, 2015","Yelp actually hides a lot of the negative reviews and does not factor them into the score. Just expand the ""not recommended"" reviews and see for yourself. WMATA should be 0 stars if it was possible. It is a classic example of a gov't-like entity full of waste, fraud, and abuse and is responsible for the DEATHS of a number of people over the years. It's cheaper to drive than to take the metro (the bus is fine though). All these excessively high fares seem to funnel into the pockets of the nepotistic employees of WMATA. What a fraud!"
1,"Nov 14, 2014","The most overpriced rip-off of a public transportation system in the country. All other major metro areas (e.g. NY, Boston, etc.) are both cheaper and offer better service. WMATA is run by corrupt racist union thugs just like the rest of DC (have you ever seen a non-black metro driver? Those cushy driver jobs are given by blacks only to other blacks).http://www.washingtontimes.com/news/2012/mar/27/even-with-big-salaries-metro-cant-fill-its-jobs/?page=all"
1,"Mar 14, 2018",M.barnes at Rockville metro is a rotund cow. How dare you try to deny a paying customer access to the restroom in retaliation for being confronted about waiting time...patiently waiting 2 minutes while you do god knows what in the booth with no other customers are around. Then bark go stand by the door ill be there!! Animal. Miraculously another person came out so i didnt have to wiz my pants dealing with this indignant spiteful person. I don't know why all the women that work for metro are categorically disgusting human beings and metro is only concerned about raising fares shoddy track maintenance weekend parking fare hike and sucking the customers dry... sub par service for 30 years. Theres a handful of decent guys working here but look if you hate actual work and getting up off your lard butt but like the checks get help it doesnt work like that. Im pro union but in this instance accountability is needed these people are allowed to be a joke of an organization much like their federal gubment friends. Sick of them.
1,"Feb 22, 2015","I concur with the rest of the comments here, very old I believe since metro opened in 1970 it hasn't been updated, and this is our nations capital! Always delayed and takes forever for the train to come. Comparing to the subway system in third world countries they are much better than DC metro. There are no signs inside the rail cars to know what stop is coming up, good luck figuring it out of you are a tourist, they suppose to announce it over the microphone like they use to do in the 19th century, but speakers are either broken or you can't understand what they are saying too. Escalators always broken and majority of the time facilities are always dirty with trash everywhere. The changes are coming in 2017, metro will be getting some new rail cars but that happened after numerous passenger casualties have happened due to poor safety conditions."
